Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
8.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,233001,9.317019,32.031345,34.587704,25.054777,0.282894,0.384909,0,0,0,0.015474,24.786055,5148884,0,0,0,0,0,0,0,55.491901
8.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234831.6875,9.322088,32.041523,34.584229,25.029325,0.28343,0.383993,0,0,0,0.015631,24.787928,5149009,0,0,0,0,0,0,0,55.368858
8.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234667.4219,9.31054,32.02795,34.584229,25.024899,0.283831,0.384756,0,0,0,0.015788,24.787039,5148889,0,0,0,0,0,0,0,55.368858
8.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234914.8281,9.313639,32.033039,34.585968,24.980635,0.283296,0.385061,0,0,0,0.015736,24.785906,5148617,0,0,0,0,0,0,0,55.368858
9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234861.8438,9.319271,32.038128,34.605083,25.065844,0.283162,0.383993,0,0,0,0.015841,24.787336,5148468,0,0,0,0,0,0,0,55.368858
9.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234693.3906,9.31392,32.029648,34.599869,25.047031,0.283296,0.385367,0,0,0,0.015683,24.785856,5148678,0,0,0,0,0,0,0,55.245819
9.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234738.8438,9.311104,32.039825,34.594654,25.028217,0.284233,0.383841,0,0,0,0.015736,24.786694,5148817,0,0,0,0,0,0,0,55.491901
9.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234607.9375,9.311667,32.038128,34.591179,25.05035,0.282627,0.385061,0,0,0,0.015631,24.784821,5148840,0,0,0,0,0,0,0,54.999737
9.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234718.6094,9.314202,32.024559,34.589443,25.017153,0.283563,0.384298,0,0,0,0.015788,24.786991,5148631,0,0,0,0,0,0,0,55.491901
9.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234687.9688,9.311104,32.017776,34.592918,25.047031,0.283831,0.384146,0,0,0,0.015683,24.7864,5148568,0,0,0,0,0,0,0,55.737984
9.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234535.875,9.323496,32.029648,34.580753,25.048138,0.283563,0.384146,0,0,0,0.015893,24.787485,5148729,0,0,0,0,0,0,0,54.876698
9.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234583.2969,9.31392,32.034737,34.580753,25.024899,0.284233,0.385214,0,0,0,0.016155,24.786154,5148662,0,0,0,0,0,0,0,55.737984
9.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234562.8906,9.311385,32.034737,34.594654,25.029325,0.283831,0.384298,0,0,0,0.015683,24.786499,5148491,0,0,0,0,0,0,0,55.491901
9.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234566.9844,9.318426,32.033039,34.594654,25.013832,0.28276,0.384756,0,0,0,0.015998,24.785118,5148692,0,0,0,0,0,0,0,55.368858
10,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234441.7031,9.311667,32.051701,34.601608,25.032644,0.283697,0.383841,0,0,0,0.015683,24.785709,5148849,0,0,0,0,0,0,0,55.614941
10.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234536.6875,9.314484,32.044914,34.598129,25.027111,0.282225,0.383841,0,0,0,0.015683,24.786251,5148519,0,0,0,0,0,0,0,55.368858
10.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234561.5313,9.313075,32.048306,34.592918,24.999447,0.283965,0.384604,0,0,0,0.015683,24.786547,5148631,0,0,0,0,0,0,0,55.861023
10.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234623.5,9.310259,32.038128,34.591179,25.047031,0.282627,0.384756,0,0,0,0.015683,24.784626,5148528,0,0,0,0,0,0,0,55.861023
10.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234411.8594,9.313639,32.029648,34.587704,25.043711,0.284367,0.384604,0,0,0,0.015893,24.786104,5148787,0,0,0,0,0,0,0,55.12278
10.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234462.9688,9.314484,32.031345,34.589443,24.980635,0.283296,0.384756,0,0,0,0.015631,24.788074,5148687,0,0,0,0,0,0,0,55.12278
10.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234516.7656,9.31899,32.044914,34.594654,25.042604,0.28343,0.384146,0,0,0,0.015421,24.78561,5148740,0,0,0,0,0,0,0,55.12278
10.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234468.0469,9.316174,32.034737,34.601608,25.029325,0.283162,0.383688,0,0,0,0.015998,24.785662,5148807,0,0,0,0,0,0,0,55.491901
10.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234649.7656,9.31223,32.029648,34.584229,25.000553,0.28343,0.384451,0,0,0,0.016208,24.786449,5148628,0,0,0,0,0,0,0,55.245819
10.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234664.7344,9.31392,32.043217,34.596394,25.026005,0.282894,0.384604,0,0,0,0.015788,24.786007,5148605,0,0,0,0,0,0,0,55.245819
11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234590.5625,9.316737,32.029648,34.592918,25.001659,0.282627,0.383993,0,0,0,0.016051,24.784626,5148778,0,0,0,0,0,0,0,55.368858
11.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,234656.0313,9.311385,32.041523,34.575542,24.991701,0.283028,0.384604,0,0,0,0.015474,24.785511,5148684,0,0,0,0,0,0,0,55.245819
