Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
5.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782172.4375,10.49175,32.410408,31.381754,25.039284,0.20419,0.312428,0,0,0,0.015841,25.386328,5210284,0,0,0,0,0,0,0,55.491901
5.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782084.8125,10.494002,32.415516,31.37841,25.043711,0.203922,0.313039,0,0,0,0.015683,25.385735,5210282,0,0,0,0,0,0,0,55.12278
5.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781940.3125,10.487525,32.408703,31.391787,25.038177,0.204725,0.313344,0,0,0,0.015946,25.385338,5210287,0,0,0,0,0,0,0,55.12278
5.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781854.5,10.492595,32.413815,31.388443,25.008299,0.203922,0.313649,0,0,0,0.015946,25.385584,5210504,0,0,0,0,0,0,0,54.876698
5.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781883.25,10.502733,32.418926,31.396803,25.044817,0.204324,0.313649,0,0,0,0.016155,25.385189,5210265,0,0,0,0,0,0,0,55.245819
5.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781840.8125,10.496256,32.417221,31.40851,25.032644,0.203521,0.313344,0,0,0,0.015474,25.385338,5210406,0,0,0,0,0,0,0,55.737984
5.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781773.3125,10.503297,32.415516,31.420218,25.018259,0.203788,0.313344,0,0,0,0.015788,25.384991,5210541,0,0,0,0,0,0,0,54.999737
5.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781735.6875,10.491186,32.422333,31.423563,25.04039,0.203521,0.312886,0,0,0,0.016418,25.384893,5210524,0,0,0,0,0,0,0,54.753654
6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781734,10.491467,32.417221,31.418547,25.035965,0.203788,0.313802,0,0,0,0.01626,25.386129,5210487,0,0,0,0,0,0,0,55.245819
6.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,781771.125,10.489779,32.429146,31.440292,24.979528,0.204859,0.313344,0,0,0,0.015998,25.384398,5210371,0,0,0,0,0,0,0,54.753654
